id,classe,formato_cabeca,superficie_cabeca,cor_cabeca,MANCHA,odor,lamelas_grudadas,espacamento_lamelas,tamanho_lamela,cor_lamela,format_estipe,raiz_estipe,superficie_estipe_acima_anel,superficie_estipe_abaixo_anel,cor_estipe_acima_anel,cor_estipe_abaixo_anel,tipo_vel,cor_vel,numero_aneis,tipo_anel,cor_impressao_esporos,populacao,habitat
2263,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2264,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2265,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2266,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2267,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2268,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2269,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2270,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2271,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2272,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2273,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2274,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2275,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2276,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2277,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2278,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2279,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2280,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2281,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2282,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2283,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2284,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,ROXO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2285,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2286,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2287,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2288,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2289,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2290,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2291,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2292,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2293,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2294,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2295,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2296,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2297,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2298,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2299,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2300,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2301,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2302,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2303,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2304,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2305,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2306,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2307,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2308,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2309,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2310,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2311,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2312,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2313,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2314,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2315,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2316,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2317,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2318,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2319,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2320,COMESTIVEL,CONVEXO,FIBROSA,CINZA,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2321,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2322,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2323,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2324,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2325,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2326,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2327,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2328,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2329,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2330,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2331,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2332,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2333,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2334,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2335,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2336,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2337,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2338,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2339,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2340,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2341,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2342,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2343,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2344,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,ROSA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2345,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2346,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2347,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2348,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2349,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2350,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2351,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2352,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,ROSA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
2353,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,SOLITARIO,BOSQUE
2354,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,VARIOS,BOSQUE
2355,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,SOLITARIO,BOSQUE
2356,COMESTIVEL,CONVEXO,FIBROSA,VERMELHO,MANCHA,NENHUM,LIVRE,PROXIMAS,LARGAS,BRANCO,AFUNILADO,BULBOSO,LISO,LISO,CINZA,CINZA,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
